t (s),Raw RPM,Filtered RPM,Torque,Power (W),N_Re,N_Po
98.85170793533325,615.67664,587.930778,0.0,0.0,43811.42415031797,0.0
98.86350965499878,573.978637,585.837957,0.0,0.0,43655.471320609686,0.0
98.87006664276123,582.412801,585.324183,0.0,0.0,43617.18591104501,0.0
98.88605070114136,575.004403,583.776216,0.0,0.0,43501.83451025868,0.0
99.0448648929596,583.169468,583.685204,0.0,0.0,43495.0524782849,0.0
99.055593252182,624.279409,589.774335,0.0,0.0,43948.80232593763,0.0
99.07794427871704,565.301933,586.103474,0.0,0.0,43675.25711570906,0.0
99.07795929908752,585.3685,585.993228,0.0,0.0,43667.04180457447,0.0
99.10533165931702,576.893236,584.628229,0.0,0.0,43565.32481272519,0.0
99.10534858703613,586.18788,584.862177,0.0,0.0,43582.75814916657,0.0
99.10888767242432,575.47883,583.454675,0.0,0.0,43477.873918876416,0.0
99.11836099624634,614.840796,588.162593,0.0,0.0,43828.69853987103,0.0
99.12776064872742,585.164311,587.712851,0.0,0.0,43795.18466671195,0.0
99.13815999031067,584.948624,587.298217,0.0,0.0,43764.28697140344,0.0
99.20636463165283,580.041698,586.209739,0.0,0.0,43683.175770696245,0.0
99.21918082237244,609.422124,589.691597,0.0,0.0,43942.63685587382,0.0
99.22788763046265,588.179818,589.46483,0.0,0.0,43925.73863317133,0.0
99.25060391426086,581.756776,588.308622,0.0,0.0,43839.580328504395,0.0
99.25062465667725,582.526478,587.4413,0.0,0.0,43774.949230016624,0.0
99.26313734054565,580.576662,586.411605,0.0,0.0,43698.21842074701,0.0
99.27506136894226,591.799177,587.21974,0.0,0.0,43758.43902252628,0.0
99.28837728500366,572.133268,584.95677,0.0,0.0,43589.80703008883,0.0
99.30077242851257,592.380145,586.070276,0.0,0.0,43672.78326723341,0.0
99.30078434944153,583.207213,585.640816,0.0,0.0,43640.78076809634,0.0
99.37478613853455,586.380955,585.751837,0.0,0.0,43649.05383067888,0.0
99.38866138458252,580.621192,584.98224,0.0,0.0,43591.70500348105,0.0
99.38919425010681,575.042607,583.491295,0.0,0.0,43480.60276793896,0.0
99.40108799934387,584.19562,583.596944,0.0,0.0,43488.47551983979,0.0
99.4115355014801,582.003449,583.35792,0.0,0.0,43470.66393004393,0.0
99.42236495018005,591.039578,584.510169,0.0,0.0,43556.52721795939,0.0
99.43055725097656,580.659518,583.932571,0.0,0.0,43513.48577173258,0.0
99.45184779167175,582.777918,583.759373,0.0,0.0,43500.579403629505,0.0
99.45186233520508,581.566549,583.430449,0.0,0.0,43476.06864587289,0.0
99.46313333511353,582.15757,583.239518,0.0,0.0,43461.84085012302,0.0
99.54245710372925,588.230442,583.988156,0.0,0.0,43517.62785461464,0.0
99.54755663871765,580.183292,583.417427,0.0,0.0,43475.09827251155,0.0
99.55674409866333,584.121151,583.522985,0.0,0.0,43482.96424327462,0.0
